"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#1>","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","-----BEGIN CERTIFICATE----- MIIF6TCCA9GgAwIBAgIQBeTcO5Q4qzuFl8umoZhQ4zANBgkqhkiG9w0BAQwFADCB iDELMAkGA1UEBhMCVVMxEzARBgNVBAgTCk5ldyBKZXJzZXkxFDASBgNVBAcTC0pl cnNleSBDaXR5MR4wHAYDVQQKExVUaGUgVVNFUlRSVVNUIE5ldHdvcmsxLjAsBgNV BAMTJVVTRVJUcnVzdCBSU0EgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwHhcNMTQw OTEyMDAwMDAwWhcNMjQwOTExMjM1OTU5WjBfMQswCQYDVQQGEwJGUjEOMAwGA1UE CBMFUGFyaXMxDjAMBgNVBAcTBVBhcmlzMQ4wDAYDVQQKEwVHYW5kaTEgMB4GA1UE AxMXR2FuZGkgU3RhbmRhcmQgU1NMIENBIDIwggEiMA0GCSqGSIb3DQEBAQUAA4IB DwAwggEKAoIBAQCUBC2meZV0/9UAPPWu2JSxKXzAjwsLibmCg5duNyj1ohrP0pIL m6jTh5RzhBCf3DXLwi2SrCG5yzv8QMHBgyHwv/j2nPqcghDA0I5O5Q1MsJFckLSk QFEW2uSEEi0FXKEfFxkkUap66uEHG4aNAXLy59SDIzme4OFMH2sio7QQZrDtgpbX bmq08j+1QvzdirWrui0dOnWbMdw+naxb00ENbLAb9Tr1eeohovj0M1JLJC0epJmx bUi8uBL+cnB89/sCdfSN3tbawKAyGlLfOGsuRTg/PwSWAP2h9KK71RfWJ3wbWFmV XooS/ZyrgT5SKEhRhWvzkbKGPym1bgNi7tYFAgMBAAGjggF1MIIBcTAfBgNVHSME GDAWgBRTeb9aqitKz1SA4dibwJ3ysgNmyzAdBgNVHQ4EFgQUs5Cn2MmvTs1hPJ98 rV1/Qf1pMOowDgYDVR0PAQH/BAQDAgGGMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYD VR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMCIGA1UdIAQbMBkwDQYLKwYBBAGy MQECAhowCAYGZ4EMAQIBMFAGA1UdHwRJMEcwRaBDoEGGP2h0dHA6Ly9jcmwudXNl cnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FDZXJ0aWZpY2F0aW9uQXV0aG9yaXR5LmNy bDB2BggrBgEFBQcBAQRqMGgwPwYIKwYBBQUHMAKGM2h0dHA6Ly9jcnQudXNlcnRy dXN0LmNvbS9VU0VSVHJ1c3RSU0FBZGRUcnVzdENBLmNydDAlBggrBgEFBQcwAYYZ aHR0cDovL29jc3AudXNlcnRydXN0LmNvbTANBgkqhkiG9w0BAQwFAAOCAgEAWGf9 crJq13xhlhl+2UNG0SZ9yFP6ZrBrLafTqlb3OojQO3LJUP33WbKqaPWMcwO7lWUX zi8c3ZgTopHJ7qFAbjyY1lzzsiI8Le4bpOHeICQW8owRc5E69vrOJAKHypPstLbI FhfFcvwnQPYT/pOmnVHvPCvYd1ebjGU6NSU2t7WKY28HJ5OxYI2A25bUeo8tqxyI yW5+1mUfr13KFj8oRtygNeX56eXVlogMT8a3d2dIhCe2H7Bo26y/d7CQuKLJHDJd ArolQ4FCR7vY4Y8MDEZf7kYzawMUgtN+zY+vkNaOJH1AQrRqahfGlZfh8jjNp+20 J0CT33KpuMZmYzc4ZCIwojvxuch7yPspOqsactIGEk72gtQjbz7Dk+XYtsDe3CMW 1hMwt6CaDixVBgBwAc/qOR2A24j3pSC4W/0xJmmPLQphgzpHphNULB7j7UTKvGof KA5R2d4On3XNDgOVyvnFqSot/kGkoUeuDcL5OWYzSlvhhChZbH2UF3bkRYKtcCD9 0m9jqNf6oDP6N8v3smWe2lBvP+Sn845dWDKXcCMu5/3EFZucJ48y7RetWIExKREa m9T8bJUox04FB6b9HbwZ4ui3uRGKLXASUoWNjDNKD/yZkuBjcNqllEdjB+dYxzFf BT02Vf6Dsuimrdfp5gJ0iHRc2jTbkNJtUQoj1iM= -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","B9F2164323638DCE0B92218B43C41C1B2B2696389329DB19F5CF7AD49B5CB372","",""
"intermediate_cert_notBefore <#1>","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","2014-09-12 00:00","",""
"intermediate_cert_notAfter <#1>","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","2024-09-11 23:59","",""
"intermediate_cert_expiration <#1>","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","Gandi Standard SSL CA 2 <-- USERTrust RSA Certification Authority","",""
"intermediate_cert_badOCSP","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","-1 seconds from localtime","",""
"HTTP_headerTime","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","1667703582","",""
"HSTS_time","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","includes subdomains","",""
"HSTS_preload","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","domain IS marked for preloading","",""
"HPKP","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","nginx","",""
"banner_application","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","No application banner found","",""
"cookie_count","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","0 at '/'","",""
"X-Frame-Options","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","nosniff","",""
"Content-Security-Policy","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","default-src https: 'unsafe-eval' 'unsafe-inline'; object-src https: ; child-src https: platform.twitter.com; img-src https: data:;","",""
"Permissions-Policy","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","OK","interest-cohort=()","",""
"X-XSS-Protection","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","1;mode=block","",""
"Access-Control-Allow-Origin","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","*","",""
"Referrer-Policy","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","same-origin","",""
"X-UA-Compatible","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","IE=edge","",""
"Cache-Control_multiple","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","MEDIUM","Multiple Cache-Control headers. Using first header: max-age=600","",""
"Cache-Control","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","max-age=600","",""
"banner_reverseproxy","www.bibliotheque-initiatives.fonction-publique.gouv.fr/80.87.236.14","443","INFO","--","","CWE-200"
